#REF!,,,,,,,,,,,,,,,,,,,Year,Month
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
,,,,,,,,,,,,,,,,,,,1899,12
